id,wh
2234,ஓகேய் மேம் கடை எத்தனை மணி வரைக்கும்
2235,ஓகே மேம் உங்களுக்கு கொஸ்டின் ஷேர் பண்றீங்களா
2236,முகம் இந்த நம்பருக்கு தான் லோகேஷ் ஷேர் பண்ணலாம்
2237,ஓகே மேம்.
2238,தேங்க்யூ மாம்.
2239,கட்டண ஸ்புட்னிக் தடுப்பூசியை எங்கே பெறலாம்
2240,எக்ஸ்ட்ரா
2241,இருக்குது தான் கேள்விப்பட்டோம் அதான் அட்மிஷன் சொல்ல வந்திருக்கும்
2242,போர் எயிட்டி
2243,பூமா
2244,எடுத்துட்டு வந்துருக்கோம்
2245,இல்ல இட்ல
2246,பத்தி எதுக்கு சொல்லுங்க.
2247,ஆம் பயோ
2248,ஆமா
2249,ஆமா
2250,உம்ம் ஓகேய்
2251,ஆமாங்களே
2252,உம்ம் ஓகேய்
2253,பெண் குடுத்துருங்களா.
2254,உம்ம் ஓகேய்
2255,ஓகே தேங்க்யூ.
2256,உம்ம் ஓகே.
2257,அறிய
2258,நியூட்ரி ஆர்க் கற்றாழைச் சாறு எனக்கு வேண்டாம் அதை என் ஷாப்பிங் லிஸ்டில் இருந்து நீக்க முடியுமா
2259,கீழ்
2260,டிராவலிங் எனக்கு ரொம்ப பிடிக்கும் நான் ஸ்டூர் அடிக்கடி நாங்க போவோம் ஃபேமிலியோடு போவோம் எங்களுக்கு தூரமா பயணிக்க ரொம்ப பிடிக்கும் எங்கனா கன்னியாகுமரி போவோம் எங்களுக்கு ரொம்ப பிடிக்கும்
2261,அங்க பாத்தீங்கன்னா சூரியன் மார்னிங் நேரத்துல பாப்பா எங்களுக்கு ரொம்ப புடிச்ச விஷயம் அப்புறம் பாத்தீங்கன்னா ராமேஸ்வரம்
2262,அங்க கடல்ல குளிக்கிறது எங்களுக்கு ரொம்ப பிடிக்கும் அந்த மாதிரி அடிக்கடி போவோம் அப்புறம் பாத்தீங்கன்னா குற்றாலம் குற்றால அறிவில் குடிக்கிறது எங்களுக்கு ரொம்ப பிடிக்கும் பேமிலியோடு நாங்க குற்றாலத்தில் ட்ரை பண்ணுவோம் குளிச்சிருக்கு அறிவில்
