id,conf
2699, ஓ ஓகே ஓகேங்க மேம் உடக்காருங்க மேம் எ உங்களுக்கு மட்டுந்தானா மேம் இல்லை ஃபைவ் மினிட்ஸ் தான் மேம் ஆகும் உடக்காருங்கள் மேம்
2700, ம் ம்
2701, ஓ ஓகேங்க மேம் போதுமா மேம் வேறு ஏதாவது
2702, ஓ ஓகேங்க மேம் ஓக் உக்காருங்க மேம் ஒன் செகண்ட் மேம்
2703, ஓகேங்க மேம் கொஞ்சம் அதுக்குள்ளே ஒரு காஃபி எதாவது எிரோட்டுங்களா
2704, ஆ
2705, ஓகேங்க நல்லாவே இருக்கும் உங்களுக்கு பிடிச்சா மாதிரி நாங்கள் செஞ்சு கொடுக்குறோம் மேம் நீங்கள் வெயிட் பண்ணுங்கள் மேம்
2706, கண்டிப்பாக கண்டிப்பாக மேம் உட்காருங்கள் மேம் தேங்க் யூ மேம் தேங்க் யூ
2707, என்னுடைய ஜார்க்கண்ட் ராஜ்ய கிராமின் பேங்க் கணக்கில் எவ்வளவு பணம் இருக்கிறது
2708, இப்போ இருக்கிற வந்து கல்வி அமைப்பில் என்ன அப்படின்னா ஸ்டூடெண்ட்ஸை வந்து நல்லா படிக்க வைக்கணும் அவங்கள நல்ல மார்க் ஸ்கோர் பண்ணி அவங்கள வந்து பெரிய லெவலுக்கு கொண்டுட்டு போகணும் அப்படிங்கிற ஒரு எண்ணத்தில் வந்து இப்போ வந்து கொண்டு வராங்க
2709, ஆனால் என்னன்னா இது வந்து மா மாணவர்களுக்கு வந்து அவங்க உயரணுங்கிற எண்ணத்தை மாணவர்களுக்கு வர மாட்டேங்குது இது வந்து என்ன ஆகுது அப்படின்னா அவங்களுடைய
